name_norm,ss__c0,ss_Player,ss_Pos,ss_Age,ss_Tm,ss_G,ss_GS,ss_MP,ss_PER,ss_TS%,ss_3PAr,ss_FTr,ss_ORB%,ss_DRB%,ss_AST%,ss_STL%,ss_BLK%,ss_TOV%,ss_USG%,ss_OWS,ss_DWS,ss_OBPM,ss_DBPM,ss_VORP,ss_3P,ss_3P%,ss_FT%,ss_ORB,ss_AST,ss_STL,ss_BLK,ss_TOV,pl_Player,pl_height,pl_weight,pl_collage,pl_birth_city,pl_birth_state,pd_name,pd_position,pd_height,pd_birth_date,pd_college,PC1,ss_Player_idx,ss_Pos_idx,ss_Tm_idx,ss__c0_equal_width,ss_Age_equal_width,ss_G_equal_width,ss_GS_quantile,ss_MP_quantile,ss_PER_quantile,player_cluster
clint richardson,8565.0,Clint Richardson,SG,30.0,IND,78.0,14.0,1396.0,12.8,0.501,0.036,0.158,3.9,7.3,24.3,1.7,0.3,14.5,17.5,0.7,1.3,-1.3,-1.0,-0.1,6.0,0.353,0.797,51.0,241.0,49.0,7.0,85.0,Clint Richardson,190.0,88.0,Seattle University,Seattle,Washington,Clint Richardson,G,6-3,"August 7, 1956",Seattle University,-8548.560465674764,1167.0,1.0,16.0,1.0,3.0,4.0,2.0,3.0,2.0,3
luke walton,21637.0,Luke Walton,SF,31.0,LAL,9.0,0.0,65.0,8.9,0.429,0.286,0.0,10.8,13.1,11.6,1.6,0.0,12.5,11.3,0.0,0.1,-1.5,0.0,0.0,0.0,0.0,0.7192786333417487,6.0,5.0,2.0,0.0,2.0,Luke Walton,203.0,106.0,University of Arizona,San Diego,California,Luke Walton,F,6-8,"March 28, 1980",University of Arizona,-21634.959603929336,619.0,2.0,7.0,4.0,3.0,0.0,1.0,0.0,0.0,1
oleksiy pecherov,19754.0,Oleksiy Pecherov,C,23.0,WAS,32.0,0.0,277.0,14.5,0.51,0.426,0.287,14.4,17.9,1.2,1.1,0.9,8.1,20.3,0.4,0.1,-0.8,-5.8,-0.3,14.0,0.326,0.828,35.0,2.0,6.0,3.0,10.0,Oleksiy Pecherov,213.0,105.0,Unknown,Donetsk,Ukraine,Oleksiy Pecherov,C,7-0,"December 8, 1985",Unknown,-19749.70533508704,2424.0,3.0,28.0,4.0,1.0,1.0,1.0,1.0,3.0,1
jim loscutoff,1645.0,Jim Loscutoff,SF,30.0,BOS,76.0,23.593374650359237,1153.0,3.3,0.329,0.15860433144009717,0.159,6.181565025009618,13.708657175836867,13.009962314342726,1.6482685648326287,1.4106242785686793,15.085098559901962,18.906491853360468,-2.9,2.0,-1.7783863057171725,-0.5485695052170987,0.5598788286772164,22.215036720029588,0.24879631551634632,0.645,62.18920998220897,25.0,39.89705245948935,24.470260133673126,73.93983201832528,Jim Loscutoff,196.0,99.0,University of Oregon,San Francisco,California,Jim Loscutoff,F,6-5,"February 4, 1930",University of Oregon,-1632.0228936767046,1053.0,2.0,2.0,0.0,3.0,4.0,3.0,2.0,0.0,0
craig hodges,8445.0,Craig Hodges,PG,26.0,MIL,78.0,43.0,2147.0,11.9,0.567,0.334,0.216,2.5,4.8,15.4,1.7,0.2,14.2,16.6,2.4,1.9,0.9,-1.1,1.0,85.0,0.373,0.891,48.0,240.0,76.0,7.0,124.0,Craig Hodges,188.0,86.0,"California State University, Long Beach",Park Forest,Illinois,Craig Hodges,G,6-2,"June 27, 1960","California State University, Long Beach",-8420.2925758882,322.0,4.0,5.0,1.0,2.0,4.0,4.0,4.0,2.0,3
dick van,3546.0,Dick Van,SG,28.0,PHO,82.0,23.593374650359237,3096.0,16.0,0.557,0.15860433144009717,0.531,6.181565025009618,13.708657175836867,13.2,1.6482685648326287,1.4106242785686793,15.085098559901962,18.906491853360468,7.4,3.0,-1.7783863057171725,-0.5485695052170987,0.5598788286772164,22.215036720029588,0.24879631551634632,0.845,62.18920998220897,297.0,39.89705245948935,24.470260133673126,73.93983201832528,Dick Van,208.0,106.0,Unknown,Unknown,Unknown,,,,,,-3511.0962541622275,561.0,1.0,11.0,0.0,2.0,4.0,3.0,4.0,4.0,0
hot rod,1737.0,Hot Rod,SG,27.0,LAL,78.0,23.593374650359237,1492.0,9.5,0.38,0.15860433144009717,0.25,6.181565025009618,13.708657175836867,13.009962314342726,1.6482685648326287,1.4106242785686793,15.085098559901962,18.906491853360468,-1.5,1.6,-1.7783863057171725,-0.5485695052170987,0.5598788286772164,22.215036720029588,0.24879631551634632,0.654,62.18920998220897,290.0,39.89705245948935,24.470260133673126,73.93983201832528,Hot Rod,193.0,83.0,Unknown,Unknown,Unknown,,,,,,-1719.8770270862274,64.0,1.0,7.0,0.0,2.0,4.0,3.0,3.0,1.0,0
hot rod,9983.0,Hot Rod,PF,27.0,CLE,82.0,29.0,2776.0,19.0,0.546,0.0,0.411,8.8,18.1,9.8,1.6,3.6,10.2,21.9,4.6,4.1,0.2,2.0,3.0,0.0,0.24879631551634632,0.739,220.0,168.0,86.0,167.0,143.0,Hot Rod,193.0,83.0,Unknown,Unknown,Unknown,,,,,,-9951.030505045817,64.0,0.0,6.0,2.0,2.0,4.0,3.0,4.0,4.0,3
larry costello,1248.0,Larry Costello,PG,26.0,SYR,72.0,23.593374650359237,2746.0,15.1,0.51,0.15860433144009717,0.426,6.181565025009618,13.708657175836867,13.009962314342726,1.6482685648326287,1.4106242785686793,15.085098559901962,18.906491853360468,6.4,2.9,-1.7783863057171725,-0.5485695052170987,0.5598788286772164,22.215036720029588,0.24879631551634632,0.847,62.18920998220897,317.0,39.89705245948935,24.470260133673126,73.93983201832528,Larry Costello,185.0,84.0,Niagara University,Minoa,New York,Larry Costello,G,6-1,"July 2, 1931",Niagara University,-1217.0581718840701,613.0,4.0,36.0,0.0,2.0,4.0,3.0,4.0,3.0,0
togo palazzi,985.0,Togo Palazzi,SG,22.0,BOS,53.0,23.593374650359237,504.0,15.0,0.442,0.15860433144009717,0.237,6.181565025009618,13.708657175836867,13.009962314342726,1.6482685648326287,1.4106242785686793,15.085098559901962,18.906491853360468,0.3,0.3,-1.7783863057171725,-0.5485695052170987,0.5598788286772164,22.215036720029588,0.24879631551634632,0.75,62.18920998220897,30.0,39.89705245948935,24.470260133673126,73.93983201832528,Togo Palazzi,193.0,92.0,College of the Holy Cross,Union City,New Jersey,Togo Palazzi,F-G,6-4,"August 8, 1932",College of the Holy Cross,-979.2104130943893,1295.0,1.0,2.0,0.0,1.0,3.0,3.0,1.0,3.0,0
