name_norm,ss__c0,ss_Player,ss_Pos,ss_Age,ss_Tm,ss_G,ss_GS,ss_MP,ss_PER,ss_TS%,ss_3PAr,ss_FTr,ss_ORB%,ss_DRB%,ss_AST%,ss_STL%,ss_BLK%,ss_TOV%,ss_USG%,ss_OWS,ss_DWS,ss_OBPM,ss_DBPM,ss_VORP,ss_3P,ss_3P%,ss_FT%,ss_ORB,ss_AST,ss_STL,ss_BLK,ss_TOV,pl_Player,pl_height,pl_weight,pl_collage,pl_birth_city,pl_birth_state,pd_name,pd_position,pd_height,pd_birth_date,pd_college,PC1
walker russell,8985.0,Walker Russell,PG,27.0,DET,1.0,0.0,1.0,-1.8,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,41.6,0.0,0.0,-2.0,-13.2,0.0,0.0,0.0,0.7192786333417487,0.0,1.0,0.0,0.0,0.0,Walker Russell,196.0,88.0,Western Michigan University,Pontiac,Michigan,Walker Russell,G,6-5,"October 26, 1960",Western Michigan University,-8984.483234714062
walker russell,8985.0,Walker Russell,PG,27.0,DET,1.0,0.0,1.0,-1.8,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,41.6,0.0,0.0,-2.0,-13.2,0.0,0.0,0.0,0.7192786333417487,0.0,1.0,0.0,0.0,0.0,Walker Russell,196.0,88.0,Western Michigan University,Pontiac,Michigan,Walker Russell,G,6-0,"October 6, 1982",Jacksonville State University,-8984.483234714062
sam bowie,10048.0,Sam Bowie,C,29.0,NJN,62.0,51.0,1916.0,14.1,0.486,0.03,0.32,9.3,17.3,11.4,1.1,2.8,14.6,20.3,0.4,2.2,-1.8,1.2,0.7,4.0,0.182,0.732,176.0,147.0,43.0,90.0,141.0,Sam Bowie,216.0,106.0,University of Kentucky,Lebanon,Pennsylvania,Sam Bowie,C-F,7-1,"March 17, 1961",University of Kentucky,-10025.652272186537
ben warley,2206.0,Ben Warley,SF,28.0,PHI,64.0,23.593374650359237,900.0,11.2,0.472,0.15860433144009717,0.696,6.181565025009618,13.708657175836867,7.6,1.6482685648326287,1.4106242785686793,15.085098559901962,18.906491853360468,0.6,0.9,-1.7783863057171725,-0.5485695052170987,0.5598788286772164,22.215036720029588,0.24879631551634632,0.705,62.18920998220897,53.0,39.89705245948935,24.470260133673126,73.93983201832528,Ben Warley,196.0,90.0,Tennessee State University,Washington,District of Columbia,Ben Warley,F-G,6-5,"September 4, 1936",Tennessee State University,-2195.7321577309117
greg anderson,11368.0,Greg Anderson,PF,29.0,DET,77.0,47.0,1624.0,14.6,0.561,0.008,0.416,12.3,26.9,4.6,1.7,2.7,17.7,14.3,1.4,2.0,-2.3,1.3,0.4,1.0,0.333,0.571,183.0,51.0,55.0,68.0,94.0,Greg Anderson,208.0,104.0,University of Houston,Houston,Texas,Greg Anderson,F-C,6-10,"June 22, 1964",University of Houston,-11348.967984196264
walker russell,7820.0,Walker Russell,PG,24.0,ATL,21.0,2.0,377.0,9.0,0.589,0.016,0.27,2.4,9.2,22.5,2.2,0.6,36.2,12.1,-0.2,0.4,-3.5,0.7,-0.1,1.0,1.0,0.824,8.0,66.0,17.0,4.0,40.0,Walker Russell,196.0,88.0,Western Michigan University,Pontiac,Michigan,Walker Russell,G,6-5,"October 26, 1960",Western Michigan University,-7815.240617052974
walker russell,7820.0,Walker Russell,PG,24.0,ATL,21.0,2.0,377.0,9.0,0.589,0.016,0.27,2.4,9.2,22.5,2.2,0.6,36.2,12.1,-0.2,0.4,-3.5,0.7,-0.1,1.0,1.0,0.824,8.0,66.0,17.0,4.0,40.0,Walker Russell,196.0,88.0,Western Michigan University,Pontiac,Michigan,Walker Russell,G,6-0,"October 6, 1982",Jacksonville State University,-7815.240617052974
greg anderson,9554.0,Greg Anderson,PF,25.0,MIL,60.0,28.0,1291.0,13.0,0.522,0.0,0.394,9.8,23.6,2.7,1.2,2.6,13.6,19.1,0.2,1.7,-4.0,-0.8,-0.9,0.0,0.24879631551634632,0.535,112.0,24.0,32.0,54.0,80.0,Greg Anderson,208.0,104.0,University of Houston,Houston,Texas,Greg Anderson,F-C,6-10,"June 22, 1964",University of Houston,-9538.920934394002
gerald henderson,8052.0,Gerald Henderson,PG,30.0,SEA,82.0,82.0,2568.0,15.7,0.537,0.058,0.248,4.0,4.6,28.4,2.6,0.3,15.6,19.3,3.6,2.6,1.4,-0.5,1.8,18.0,0.346,0.83,89.0,487.0,138.0,11.0,184.0,Gerald Henderson,188.0,79.0,Virginia Commonwealth University,Richmond,Virginia,Gerald Henderson,G,6-5,"December 9, 1987",Duke University,-8022.085224264065
gerald henderson,8052.0,Gerald Henderson,PG,30.0,SEA,82.0,82.0,2568.0,15.7,0.537,0.058,0.248,4.0,4.6,28.4,2.6,0.3,15.6,19.3,3.6,2.6,1.4,-0.5,1.8,18.0,0.346,0.83,89.0,487.0,138.0,11.0,184.0,Gerald Henderson,188.0,79.0,Virginia Commonwealth University,Richmond,Virginia,Gerald Henderson,G,6-2,"January 16, 1956",Virginia Commonwealth University,-8022.085224264065
gerald henderson,8435.0,Gerald Henderson,PG,31.0,TOT,74.0,59.0,2045.0,14.5,0.519,0.114,0.341,2.7,6.9,32.9,2.4,0.3,18.2,19.2,1.7,1.2,0.3,-1.5,0.4,19.0,0.247,0.826,50.0,471.0,101.0,11.0,172.0,Gerald Henderson,188.0,79.0,Virginia Commonwealth University,Richmond,Virginia,Gerald Henderson,G,6-5,"December 9, 1987",Duke University,-8410.935804203662
gerald henderson,8435.0,Gerald Henderson,PG,31.0,TOT,74.0,59.0,2045.0,14.5,0.519,0.114,0.341,2.7,6.9,32.9,2.4,0.3,18.2,19.2,1.7,1.2,0.3,-1.5,0.4,19.0,0.247,0.826,50.0,471.0,101.0,11.0,172.0,Gerald Henderson,188.0,79.0,Virginia Commonwealth University,Richmond,Virginia,Gerald Henderson,G,6-2,"January 16, 1956",Virginia Commonwealth University,-8410.935804203662
bill melchionni,2430.0,Bill Melchionni,PG,22.0,PHI,73.0,23.593374650359237,692.0,10.8,0.415,0.15860433144009717,0.17,6.181565025009618,13.708657175836867,17.6,1.6482685648326287,1.4106242785686793,15.085098559901962,18.906491853360468,-0.7,0.7,-1.7783863057171725,-0.5485695052170987,0.5598788286772164,22.215036720029588,0.24879631551634632,0.65,62.18920998220897,98.0,39.89705245948935,24.470260133673126,73.93983201832528,Bill Melchionni,185.0,74.0,Villanova University,Philadelphia,Pennsylvania,Bill Melchionni,G,6-1,"October 19, 1944",Villanova University,-2421.9282946133776
gerald henderson,8436.0,Gerald Henderson,PG,31.0,SEA,6.0,6.0,155.0,14.0,0.578,0.06,0.36,4.2,2.1,27.8,1.8,0.0,20.6,18.5,0.3,0.0,0.1,-3.5,-0.1,0.0,0.0,0.944,6.0,32.0,6.0,0.0,15.0,Gerald Henderson,188.0,79.0,Virginia Commonwealth University,Richmond,Virginia,Gerald Henderson,G,6-5,"December 9, 1987",Duke University,-8433.738365057958
gerald henderson,8436.0,Gerald Henderson,PG,31.0,SEA,6.0,6.0,155.0,14.0,0.578,0.06,0.36,4.2,2.1,27.8,1.8,0.0,20.6,18.5,0.3,0.0,0.1,-3.5,-0.1,0.0,0.0,0.944,6.0,32.0,6.0,0.0,15.0,Gerald Henderson,188.0,79.0,Virginia Commonwealth University,Richmond,Virginia,Gerald Henderson,G,6-2,"January 16, 1956",Virginia Commonwealth University,-8433.738365057958
ben warley,2337.0,Ben Warley,SF,29.0,PHI,1.0,23.593374650359237,6.0,5.2,0.333,0.15860433144009717,0.0,6.181565025009618,13.708657175836867,0.0,1.6482685648326287,1.4106242785686793,15.085098559901962,18.906491853360468,0.0,0.0,-1.7783863057171725,-0.5485695052170987,0.5598788286772164,22.215036720029588,0.24879631551634632,0.7192786333417487,62.18920998220897,0.0,39.89705245948935,24.470260133673126,73.93983201832528,Ben Warley,196.0,90.0,Tennessee State University,Washington,District of Columbia,Ben Warley,F-G,6-5,"September 4, 1936",Tennessee State University,-2336.673941731418
mike o'koren,7081.0,Mike O'Koren,SF,24.0,NJN,46.0,14.0,803.0,13.4,0.55,0.035,0.185,6.0,10.0,14.2,2.4,0.8,18.1,16.7,0.7,1.3,-0.7,1.1,0.5,2.0,0.222,0.708,42.0,82.0,42.0,11.0,62.0,Mike O'Koren,201.0,93.0,University of North Carolina,Jersey City,New Jersey,Mike O'Koren,F-G,6-7,"February 7, 1958",University of North Carolina,-7071.480940284317
gerald henderson,20151.0,Gerald Henderson,SG,22.0,CHA,43.0,0.0,355.0,9.7,0.453,0.183,0.452,5.2,13.3,6.0,1.5,2.1,10.1,18.2,-0.1,0.5,-4.7,-0.1,-0.2,4.0,0.211,0.745,15.0,13.0,10.0,9.0,14.0,Gerald Henderson,188.0,79.0,Virginia Commonwealth University,Richmond,Virginia,Gerald Henderson,G,6-5,"December 9, 1987",Duke University,-20145.7916298445
gerald henderson,20151.0,Gerald Henderson,SG,22.0,CHA,43.0,0.0,355.0,9.7,0.453,0.183,0.452,5.2,13.3,6.0,1.5,2.1,10.1,18.2,-0.1,0.5,-4.7,-0.1,-0.2,4.0,0.211,0.745,15.0,13.0,10.0,9.0,14.0,Gerald Henderson,188.0,79.0,Virginia Commonwealth University,Richmond,Virginia,Gerald Henderson,G,6-2,"January 16, 1956",Virginia Commonwealth University,-20145.7916298445
gerald henderson,8825.0,Gerald Henderson,PG,32.0,PHI,69.0,3.0,1436.0,12.5,0.566,0.362,0.383,2.1,5.8,22.5,2.3,0.2,19.6,18.8,1.4,0.8,0.6,-2.3,0.1,67.0,0.421,0.81,26.0,218.0,67.0,5.0,125.0,Gerald Henderson,188.0,79.0,Virginia Commonwealth University,Richmond,Virginia,Gerald Henderson,G,6-5,"December 9, 1987",Duke University,-8808.155558148204
gerald henderson,8825.0,Gerald Henderson,PG,32.0,PHI,69.0,3.0,1436.0,12.5,0.566,0.362,0.383,2.1,5.8,22.5,2.3,0.2,19.6,18.8,1.4,0.8,0.6,-2.3,0.1,67.0,0.421,0.81,26.0,218.0,67.0,5.0,125.0,Gerald Henderson,188.0,79.0,Virginia Commonwealth University,Richmond,Virginia,Gerald Henderson,G,6-2,"January 16, 1956",Virginia Commonwealth University,-8808.155558148204
sam bowie,11882.0,Sam Bowie,C,33.0,LAL,67.0,10.0,1225.0,10.4,0.5,0.041,0.333,6.5,19.5,13.2,0.9,4.5,22.9,14.0,-0.3,1.4,-4.2,2.3,0.0,2.0,0.182,0.764,72.0,118.0,21.0,80.0,91.0,Sam Bowie,216.0,106.0,University of Kentucky,Lebanon,Pennsylvania,Sam Bowie,C-F,7-1,"March 17, 1961",University of Kentucky,-11867.394448125026
greg anderson,9122.0,Greg Anderson,PF,24.0,SAS,82.0,56.0,2401.0,14.9,0.516,0.003,0.441,11.2,20.2,3.7,2.0,2.6,14.2,20.6,0.4,3.1,-2.4,-0.1,-0.3,0.0,0.0,0.514,255.0,61.0,102.0,103.0,180.0,Greg Anderson,208.0,104.0,University of Houston,Houston,Texas,Greg Anderson,F-C,6-10,"June 22, 1964",University of Houston,-9094.303738243609
gerald henderson,9260.0,Gerald Henderson,PG,33.0,PHI,65.0,0.0,986.0,12.1,0.526,0.307,0.365,1.9,5.8,19.2,2.1,0.2,15.3,20.1,0.8,0.3,0.1,-2.7,-0.2,33.0,0.308,0.819,17.0,140.0,42.0,3.0,73.0,Gerald Henderson,188.0,79.0,Virginia Commonwealth University,Richmond,Virginia,Gerald Henderson,G,6-5,"December 9, 1987",Duke University,-9248.268185181141
gerald henderson,9260.0,Gerald Henderson,PG,33.0,PHI,65.0,0.0,986.0,12.1,0.526,0.307,0.365,1.9,5.8,19.2,2.1,0.2,15.3,20.1,0.8,0.3,0.1,-2.7,-0.2,33.0,0.308,0.819,17.0,140.0,42.0,3.0,73.0,Gerald Henderson,188.0,79.0,Virginia Commonwealth University,Richmond,Virginia,Gerald Henderson,G,6-2,"January 16, 1956",Virginia Commonwealth University,-9248.268185181141
pat durham,11021.0,Pat Durham,SF,25.0,GSW,5.0,1.0,78.0,2.9,0.347,0.0,0.48,7.2,12.9,6.4,0.6,0.8,18.8,19.5,-0.2,0.0,-8.4,-2.2,-0.2,0.0,0.24879631551634632,0.75,5.0,4.0,1.0,1.0,7.0,Pat Durham,201.0,95.0,Colorado State University,Dallas,Texas,Pat Durham,F,6-7,"March 10, 1967",Colorado State University,-11019.488122889261
gerald henderson,20780.0,Gerald Henderson,SG,23.0,CHA,68.0,30.0,1661.0,13.2,0.509,0.063,0.286,3.5,11.6,10.7,1.6,1.6,9.1,19.9,0.9,1.4,-1.9,-0.3,-0.1,7.0,0.194,0.785,49.0,101.0,50.0,32.0,64.0,Gerald Henderson,188.0,79.0,Virginia Commonwealth University,Richmond,Virginia,Gerald Henderson,G,6-5,"December 9, 1987",Duke University,-20760.090225472148
gerald henderson,20780.0,Gerald Henderson,SG,23.0,CHA,68.0,30.0,1661.0,13.2,0.509,0.063,0.286,3.5,11.6,10.7,1.6,1.6,9.1,19.9,0.9,1.4,-1.9,-0.3,-0.1,7.0,0.194,0.785,49.0,101.0,50.0,32.0,64.0,Gerald Henderson,188.0,79.0,Virginia Commonwealth University,Richmond,Virginia,Gerald Henderson,G,6-2,"January 16, 1956",Virginia Commonwealth University,-20760.090225472148
sundiata gaines,20722.0,Sundiata Gaines,PG,24.0,MIN,8.0,0.0,65.0,4.9,0.398,0.273,0.455,1.7,8.8,13.7,2.3,0.0,18.5,21.2,-0.2,0.0,-6.3,-2.4,-0.1,2.0,0.333,0.5,1.0,6.0,3.0,0.0,6.0,Sundiata Gaines,185.0,83.0,University of Georgia,Jamaica,New York,Sundiata Gaines,G,6-1,"April 18, 1986",University of Georgia,-20720.005014741306
jarvis varnado,22818.0,Jarvis Varnado,PF,25.0,CHI,1.0,0.0,2.0,-9.1,0.49300126334664623,0.15860433144009717,0.32545504587156027,0.0,0.0,0.0,0.0,0.0,15.085098559901962,0.0,0.0,0.0,-7.3,1.0,0.0,0.0,0.24879631551634632,0.7192786333417487,0.0,0.0,0.0,0.0,0.0,Jarvis Varnado,206.0,104.0,Mississippi State University,Fairfax,Virginia,Jarvis Varnado,F,6-9,"March 1, 1988",Mississippi State University,-22816.598953730583
gerald henderson,23125.0,Gerald Henderson,SG,27.0,CHO,80.0,72.0,2315.0,13.2,0.514,0.161,0.256,1.7,11.6,15.6,1.1,0.7,10.5,20.7,1.3,2.3,-1.2,-0.4,0.3,45.0,0.331,0.848,36.0,206.0,51.0,22.0,110.0,Gerald Henderson,188.0,79.0,Virginia Commonwealth University,Richmond,Virginia,Gerald Henderson,G,6-5,"December 9, 1987",Duke University,-23097.557745179725
gerald henderson,23125.0,Gerald Henderson,SG,27.0,CHO,80.0,72.0,2315.0,13.2,0.514,0.161,0.256,1.7,11.6,15.6,1.1,0.7,10.5,20.7,1.3,2.3,-1.2,-0.4,0.3,45.0,0.331,0.848,36.0,206.0,51.0,22.0,110.0,Gerald Henderson,188.0,79.0,Virginia Commonwealth University,Richmond,Virginia,Gerald Henderson,G,6-2,"January 16, 1956",Virginia Commonwealth University,-23097.557745179725
sundiata gaines,21305.0,Sundiata Gaines,SG,25.0,NJN,57.0,12.0,793.0,15.0,0.465,0.303,0.354,3.8,12.2,27.2,3.7,0.2,14.2,21.1,0.4,0.6,-0.2,-0.6,0.2,28.0,0.341,0.615,27.0,126.0,55.0,2.0,52.0,Sundiata Gaines,185.0,83.0,University of Georgia,Jamaica,New York,Sundiata Gaines,G,6-1,"April 18, 1986",University of Georgia,-21294.64926077804
joe bryant,5058.0,Joe Bryant,PF,23.0,PHI,81.0,23.593374650359237,1236.0,12.6,0.492,0.15860433144009717,0.33,8.8,14.0,13.7,2.0,1.0,18.7,18.8,0.8,1.4,-0.9,0.2,0.4,22.215036720029588,0.24879631551634632,0.771,103.0,129.0,56.0,24.0,115.0,Joe Bryant,206.0,83.0,La Salle University,Philadelphia,Pennsylvania,Joe Bryant,F-C,6-9,"October 19, 1954",La Salle University,-5043.617051898634
dell curry,8752.0,Dell Curry,SG,23.0,CLE,79.0,8.0,1499.0,15.1,0.5,0.109,0.136,3.5,9.4,16.3,3.1,0.9,12.1,25.5,0.0,2.0,-0.8,-0.3,0.3,28.0,0.346,0.782,43.0,149.0,94.0,22.0,108.0,Dell Curry,193.0,86.0,Virginia Polytechnic Institute and State University,Harrisonburg,Virginia,Dell Curry,G,6-4,"June 25, 1964",Virginia Polytechnic Institute and State University,-8734.519769195014
zendon hamilton,17869.0,Zendon Hamilton,C,30.0,TOT,12.0,0.0,49.0,17.6,0.593,0.0,1.286,7.2,19.5,0.0,4.3,0.0,21.5,26.3,0.0,0.1,-5.9,-3.7,-0.1,0.0,0.24879631551634632,0.667,3.0,0.0,4.0,0.0,6.0,Zendon Hamilton,211.0,113.0,St. John's University,Floral Park,New York,Zendon Hamilton,C-F,6-11,"April 27, 1975",St. John's University,-17867.384633873662
zendon hamilton,15688.0,Zendon Hamilton,PF,26.0,DEN,54.0,15.0,848.0,13.5,0.499,0.0,0.739,14.1,20.2,2.7,1.3,1.6,15.6,20.3,0.4,0.6,-3.6,-2.3,-0.8,0.0,0.24879631551634632,0.652,110.0,14.0,21.0,18.0,60.0,Zendon Hamilton,211.0,113.0,St. John's University,Floral Park,New York,Zendon Hamilton,C-F,6-11,"April 27, 1975",St. John's University,-15677.474534073664
bob mccann,10719.0,Bob McCann,SF,27.0,DET,26.0,0.0,129.0,7.3,0.387,0.03,0.394,10.6,15.6,6.6,2.4,1.9,15.3,15.6,-0.2,0.2,-5.2,1.9,0.0,0.0,0.0,0.308,12.0,6.0,6.0,4.0,7.0,Bob McCann,198.0,110.0,Morehead State University,Morristown,New Jersey,Bob McCann,F,6-6,"April 22, 1964",Morehead State University,-10716.928967169035
yakhouba diawara,20055.0,Yakhouba Diawara,SG,27.0,MIA,6.0,2.0,44.0,-3.7,0.25,0.6,0.0,2.7,8.0,9.7,1.2,0.0,23.1,13.9,-0.2,0.0,-8.0,-0.9,-0.1,1.0,0.167,0.7192786333417487,1.0,3.0,1.0,0.0,3.0,Yakhouba Diawara,201.0,102.0,Pepperdine University,Paris,France,Yakhouba Diawara,G-F,6-7,"August 29, 1982",Pepperdine University,-20053.29900617764
bob mccann,12590.0,Bob McCann,PF,31.0,WSB,62.0,0.0,653.0,9.1,0.507,0.013,0.484,8.5,17.1,5.3,1.6,1.6,18.5,15.6,-0.2,0.8,-4.0,0.2,-0.3,1.0,0.5,0.473,46.0,24.0,21.0,15.0,42.0,Bob McCann,198.0,110.0,Morehead State University,Morristown,New Jersey,Bob McCann,F,6-6,"April 22, 1964",Morehead State University,-12581.90181078338
jack sikma,7132.0,Jack Sikma,C,27.0,SEA,75.0,71.0,2564.0,19.6,0.546,0.008,0.458,9.3,25.7,12.6,1.6,1.3,13.2,22.5,5.2,4.6,1.3,1.9,3.4,0.0,0.0,0.837,213.0,233.0,87.0,65.0,190.0,Jack Sikma,211.0,104.0,Illinois Wesleyan University,Kankakee,Illinois,Jack Sikma,C-F,6-11,"November 14, 1955",Illinois Wesleyan University,-7102.435721274156
gerald brown,14017.0,Gerald Brown,SG,23.0,PHO,33.0,0.0,236.0,7.3,0.42,0.112,0.157,2.4,8.5,21.7,1.1,0.3,18.8,22.9,-0.4,0.1,-5.7,-3.5,-0.4,3.0,0.3,0.786,5.0,31.0,5.0,1.0,22.0,Gerald Brown,198.0,86.0,Wayne State University,Unknown,Unknown,Gerald Brown,G,6-4,"July 28, 1975",Pepperdine University,-14013.481425006095
rasual butler,18300.0,Rasual Butler,SF,27.0,NOK,81.0,38.0,2223.0,10.8,0.495,0.461,0.11,2.1,11.4,4.7,1.0,1.9,7.5,18.3,0.8,1.8,-1.0,-0.8,0.2,134.0,0.369,0.644,42.0,63.0,40.0,54.0,67.0,Rasual Butler,201.0,97.0,La Salle University,Philadelphia,Pennsylvania,Rasual Butler,F-G,6-7,"May 23, 1979",La Salle University,-18274.22316328871
zendon hamilton,16176.0,Zendon Hamilton,C,27.0,TOR,3.0,0.0,12.0,17.7,0.51,0.0,0.4,9.1,29.7,0.0,4.5,0.0,14.5,26.2,0.0,0.0,-6.8,-5.7,0.0,0.0,0.24879631551634632,1.0,1.0,0.0,1.0,0.0,1.0,Zendon Hamilton,211.0,113.0,St. John's University,Floral Park,New York,Zendon Hamilton,C-F,6-11,"April 27, 1975",St. John's University,-16174.91532445072
kirk hinrich,17309.0,Kirk Hinrich,PG,24.0,CHI,77.0,77.0,2800.0,15.3,0.495,0.364,0.193,1.3,10.8,31.5,2.3,0.6,12.6,22.3,2.5,4.7,1.9,1.3,3.7,145.0,0.355,0.792,32.0,494.0,122.0,21.0,176.0,Kirk Hinrich,193.0,86.0,University of Kansas,Sioux City,Iowa,Kirk Hinrich,G,6-4,"January 2, 1981",University of Kansas,-17276.117162842576
jacque vaughn,19270.0,Jacque Vaughn,PG,32.0,SAS,74.0,9.0,1139.0,9.2,0.481,0.035,0.283,1.4,6.2,21.9,1.1,0.1,14.5,15.6,0.3,1.4,-3.9,-0.9,-0.8,3.0,0.3,0.763,13.0,159.0,23.0,1.0,54.0,Jacque Vaughn,185.0,86.0,University of Kansas,Los Angeles,California,Jacque Vaughn,G,6-1,"February 11, 1975",University of Kansas,-19255.928827652904
dell curry,11924.0,Dell Curry,SG,30.0,CHH,69.0,0.0,1718.0,15.5,0.565,0.464,0.143,3.0,8.4,11.5,1.7,0.8,10.6,24.9,1.6,1.7,1.8,-1.8,0.9,154.0,0.427,0.856,41.0,113.0,55.0,18.0,98.0,Dell Curry,193.0,86.0,Virginia Polytechnic Institute and State University,Harrisonburg,Virginia,Dell Curry,G,6-4,"June 25, 1964",Virginia Polytechnic Institute and State University,-11904.100900943138
jacque vaughn,18693.0,Jacque Vaughn,PG,31.0,SAS,64.0,4.0,760.0,10.9,0.491,0.012,0.389,1.3,9.2,25.9,1.7,0.2,17.0,14.7,0.6,1.2,-3.2,-0.1,-0.2,1.0,0.5,0.754,8.0,131.0,24.0,2.0,40.0,Jacque Vaughn,185.0,86.0,University of Kansas,Los Angeles,California,Jacque Vaughn,G,6-1,"February 11, 1975",University of Kansas,-18683.20750098972
rasual butler,16581.0,Rasual Butler,SF,24.0,MIA,45.0,0.0,675.0,14.0,0.586,0.432,0.084,0.7,10.0,6.6,0.8,1.5,9.7,20.0,1.0,0.5,0.2,-2.5,0.0,50.0,0.463,0.762,4.0,23.0,10.0,13.0,28.0,Rasual Butler,201.0,97.0,La Salle University,Philadelphia,Pennsylvania,Rasual Butler,F-G,6-7,"May 23, 1979",La Salle University,-16572.520159082465
rasual butler,17749.0,Rasual Butler,SF,26.0,NOK,79.0,20.0,1875.0,10.8,0.501,0.382,0.18,3.2,11.8,3.7,0.9,2.0,8.7,18.6,0.4,1.3,-1.6,-1.3,-0.4,92.0,0.38,0.693,51.0,40.0,33.0,45.0,65.0,Rasual Butler,201.0,97.0,La Salle University,Philadelphia,Pennsylvania,Rasual Butler,F-G,6-7,"May 23, 1979",La Salle University,-17727.09515073739
robert covington,24209.0,Robert Covington,SF,26.0,PHI,67.0,67.0,2119.0,13.2,0.534,0.563,0.238,4.8,17.9,7.5,2.9,2.6,13.9,19.2,0.0,3.2,-0.7,2.0,1.8,137.0,0.333,0.822,92.0,102.0,127.0,69.0,131.0,Robert Covington,206.0,97.0,Tennessee State University,Bellwood,Illinois,Robert Covington,F,6-9,"December 14, 1990",Tennessee State University,-24183.74007220359
renaldo balkman,20540.0,Renaldo Balkman,SF,26.0,DEN,5.0,0.0,44.0,12.8,0.604,0.0,0.444,2.7,7.6,6.6,3.4,3.4,0.0,10.9,0.1,0.1,0.0,2.7,0.1,0.0,0.24879631551634632,0.75,1.0,2.0,3.0,2.0,0.0,Renaldo Balkman,203.0,94.0,University of South Carolina,Staten Island,New York,Renaldo Balkman,F,6-8,"July 14, 1984",University of South Carolina,-20538.270501755538
noah vonleh,24640.0,Noah Vonleh,PF,21.0,POR,74.0,41.0,1265.0,10.8,0.525,0.074,0.348,11.4,22.5,3.4,1.2,1.7,17.1,13.1,0.6,1.2,-3.5,-0.3,-0.6,7.0,0.35,0.638,131.0,31.0,30.0,27.0,64.0,Noah Vonleh,208.0,108.0,Indiana University,Haverhill,Massachusetts,Noah Vonleh,F,6-10,"August 24, 1995",Indiana University,-24624.236534190946
rasual butler,21201.0,Rasual Butler,SF,32.0,TOR,34.0,14.0,453.0,4.8,0.398,0.579,0.09,1.6,15.4,6.8,0.8,0.9,9.8,15.9,-0.6,0.4,-4.2,-1.3,-0.4,21.0,0.273,0.583,6.0,19.0,7.0,5.0,15.0,Rasual Butler,201.0,97.0,La Salle University,Philadelphia,Pennsylvania,Rasual Butler,F-G,6-7,"May 23, 1979",La Salle University,-21194.673578836988
mark jackson,14181.0,Mark Jackson,PG,33.0,IND,49.0,49.0,1382.0,17.9,0.513,0.313,0.24,2.9,12.7,45.4,1.7,0.2,21.4,16.0,3.0,0.9,2.8,-1.3,1.2,32.0,0.311,0.823,33.0,386.0,42.0,3.0,99.0,Mark Jackson,185.0,81.0,St. John's University,Brooklyn,New York,Mark Jackson,G,6-1,"April 1, 1965",St. John's University,-14164.167866082167
phil ford,7655.0,Phil Ford,PG,28.0,HOU,25.0,1.0,290.0,6.4,0.401,0.085,0.383,1.2,9.2,23.5,1.0,0.2,23.6,9.8,0.0,0.2,-4.7,-1.3,-0.3,0.0,0.0,0.889,3.0,61.0,6.0,1.0,17.0,Phil Ford,188.0,79.0,University of North Carolina,Rocky Mount,North Carolina,Phil Ford,G,6-2,"February 9, 1956",University of North Carolina,-7651.2527666531005
darrick martin,13694.0,Darrick Martin,PG,26.0,LAC,82.0,63.0,2299.0,12.3,0.509,0.401,0.297,0.9,7.2,23.2,1.9,0.3,15.7,18.9,2.0,-0.1,0.1,-2.9,-0.5,107.0,0.365,0.848,19.0,331.0,82.0,10.0,154.0,Darrick Martin,180.0,77.0,"University of California, Los Angeles",Denver,Colorado,Darrick Martin,G,5-11,"March 6, 1971","University of California, Los Angeles",-13667.14555384915
jim fox,2717.0,Jim Fox,C,25.0,PHO,51.0,23.593374650359237,1979.0,14.1,0.521,0.15860433144009717,0.368,6.181565025009618,13.708657175836867,9.6,1.6482685648326287,1.4106242785686793,15.085098559901962,18.906491853360468,2.5,0.7,-1.7783863057171725,-0.5485695052170987,0.5598788286772164,22.215036720029588,0.24879631551634632,0.734,62.18920998220897,143.0,39.89705245948935,24.470260133673126,73.93983201832528,Jim Fox,208.0,104.0,University of South Carolina,Atlanta,Georgia,Jim Fox,C-F,6-10,"April 7, 1943",University of South Carolina,-2694.693802411099
darrick martin,14244.0,Darrick Martin,PG,27.0,LAC,37.0,25.0,941.0,11.6,0.475,0.381,0.273,0.6,5.7,25.6,2.5,0.3,17.7,18.3,0.4,-0.2,-0.3,-3.3,-0.4,31.0,0.292,0.803,5.0,144.0,43.0,4.0,67.0,Darrick Martin,180.0,77.0,"University of California, Los Angeles",Denver,Colorado,Darrick Martin,G,5-11,"March 6, 1971","University of California, Los Angeles",-14232.462294725483
darrick martin,16808.0,Darrick Martin,PG,32.0,MIN,16.0,0.0,172.0,6.1,0.388,0.388,0.134,1.4,3.2,20.5,0.6,0.4,9.0,21.4,-0.1,0.1,-3.5,-4.6,-0.3,6.0,0.231,1.0,2.0,23.0,2.0,1.0,7.0,Darrick Martin,180.0,77.0,"University of California, Los Angeles",Denver,Colorado,Darrick Martin,G,5-11,"March 6, 1971","University of California, Los Angeles",-16805.0465598808
